social_support,peer_pressure,extracurricular_activities,bullying,Social_relations_score
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
-0.8419517172565273,1.590219957317602,0.8700061695777261,4,1.1114569899524254
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
-0.8419517172565273,0.8882769585016462,0.8700061695777261,4,0.9259223361722495
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
0.1128388899415964,0.1863339596856902,-0.5415082648404135,2,-0.3622302488188716
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
0.1128388899415964,0.1863339596856902,0.1642489523686563,3,0.30224660013386845
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
-0.8419517172565273,0.8882769585016462,1.575763386786796,5,1.5903991851249897
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,3,-0.07039873143993888
1.0676294971397202,-0.5156090391302657,0.1642489523686563,2,-0.13431845811088117
1.0676294971397202,-0.5156090391302657,0.1642489523686563,2,-0.13431845811088117
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
-0.8419517172565273,0.8882769585016462,1.575763386786796,2,0.15830067164766348
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
1.0676294971397202,-0.5156090391302657,0.1642489523686563,3,0.3430477130482276
-1.796742324454651,-1.2175520379462217,0.8700061695777261,1,-1.2891159053401393
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
-0.8419517172565273,1.590219957317602,0.8700061695777261,5,1.5888231611115338
1.0676294971397202,0.1863339596856902,-0.5415082648404135,2,-0.1358944821243367
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,3,0.15593703525459607
-0.8419517172565273,-1.2175520379462217,1.575763386786796,2,-0.3983032896928644
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
-0.8419517172565273,0.8882769585016462,0.8700061695777261,4,0.9259223361722495
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
-0.8419517172565273,1.590219957317602,0.8700061695777261,4,1.1114569899524254
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
0.1128388899415964,-0.5156090391302657,0.1642489523686563,2,-0.36065422480541626
-0.8419517172565273,0.8882769585016462,0.8700061695777261,4,0.9259223361722495
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
0.1128388899415964,0.1863339596856902,0.1642489523686563,2,-0.1751195710252402
-0.8419517172565273,0.8882769585016462,1.575763386786796,5,1.5903991851249897
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
1.0676294971397202,-0.5156090391302657,0.1642489523686563,2,-0.13431845811088117
0.1128388899415964,0.1863339596856902,-0.5415082648404135,3,0.1151359223402369
1.0676294971397202,-0.5156090391302657,0.1642489523686563,3,0.3430477130482276
-0.8419517172565273,0.8882769585016462,1.575763386786796,5,1.5903991851249897
1.0676294971397202,-0.5156090391302657,0.1642489523686563,3,0.3430477130482276
-0.8419517172565273,1.590219957317602,0.8700061695777261,4,1.1114569899524254
0.1128388899415964,0.1863339596856902,0.1642489523686563,3,0.30224660013386845
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
-0.8419517172565273,1.590219957317602,0.8700061695777261,4,1.1114569899524254
-0.8419517172565273,-1.9194950367621777,-1.2472654820494833,0,-2.287012996965783
-0.8419517172565273,-0.5156090391302657,0.1642489523686563,1,-1.0643561626590599
-1.796742324454651,0.1863339596856902,0.1642489523686563,2,-0.6277911044143102
-0.8419517172565273,0.8882769585016462,0.8700061695777261,5,1.403288507331358
-0.8419517172565273,0.8882769585016462,1.575763386786796,5,1.5903991851249897
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
0.1128388899415964,0.1863339596856902,-0.5415082648404135,3,0.1151359223402369
-1.796742324454651,0.1863339596856902,1.575763386786796,1,-0.7309359199861561
-1.796742324454651,-1.2175520379462217,0.1642489523686563,0,-1.9535927542928793
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,2,-0.3214291359045126
0.1128388899415964,0.1863339596856902,0.1642489523686563,2,-0.1751195710252402
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
-0.8419517172565273,0.8882769585016462,1.575763386786796,4,1.1130330139658808
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
-0.8419517172565273,0.8882769585016462,1.575763386786796,5,1.5903991851249897
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
-0.8419517172565273,0.8882769585016462,1.575763386786796,5,1.5903991851249897
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,3,-0.07039873143993888
-0.8419517172565273,-1.9194950367621777,-0.5415082648404135,1,-1.6225361480130431
-0.8419517172565273,0.8882769585016462,0.8700061695777261,4,0.9259223361722495
0.1128388899415964,0.1863339596856902,0.1642489523686563,3,0.30224660013386845
-0.8419517172565273,1.590219957317602,1.575763386786796,5,1.7759338389051655
-0.8419517172565273,0.8882769585016462,0.8700061695777261,5,1.403288507331358
1.0676294971397202,0.1863339596856902,-0.5415082648404135,3,0.3414716890347721
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
-0.8419517172565273,0.8882769585016462,0.8700061695777261,5,1.403288507331358
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,3,-0.07039873143993888
0.1128388899415964,-0.5156090391302657,0.1642489523686563,3,0.11671194635369242
-0.8419517172565273,-0.5156090391302657,1.575763386786796,2,-0.21276863591268833
0.1128388899415964,0.1863339596856902,0.1642489523686563,2,-0.1751195710252402
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
-0.8419517172565273,-1.2175520379462217,0.1642489523686563,2,-0.7725246452801271
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,3,0.15593703525459607
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,2,-0.3214291359045126
-0.8419517172565273,1.590219957317602,-0.5415082648404135,5,1.214601805524271
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,2,-0.3214291359045126
1.0676294971397202,-0.5156090391302657,0.1642489523686563,3,0.3430477130482276
-0.8419517172565273,1.590219957317602,-1.953022699258553,0,-1.5464504058585349
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
-0.8419517172565273,1.590219957317602,0.8700061695777261,4,1.1114569899524254
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
0.1128388899415964,-0.5156090391302657,0.1642489523686563,2,-0.36065422480541626
-0.8419517172565273,-1.9194950367621777,-0.5415082648404135,2,-1.1451699768539345
-1.796742324454651,-1.2175520379462217,1.575763386786796,0,-1.5793713987056166
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,2,-0.3214291359045126
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
-0.8419517172565273,-0.5156090391302657,0.1642489523686563,1,-1.0643561626590599
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
0.1128388899415964,0.1863339596856902,-0.5415082648404135,2,-0.3622302488188716
-0.8419517172565273,0.8882769585016462,1.575763386786796,4,1.1130330139658808
0.1128388899415964,-0.5156090391302657,0.1642489523686563,2,-0.36065422480541626
-0.8419517172565273,0.8882769585016462,0.8700061695777261,5,1.403288507331358
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
1.0676294971397202,0.1863339596856902,0.1642489523686563,2,0.051216195669294744
1.0676294971397202,0.1863339596856902,0.1642489523686563,3,0.5285823668284034
-0.8419517172565273,1.590219957317602,0.8700061695777261,4,1.1114569899524254
-0.8419517172565273,0.8882769585016462,0.8700061695777261,4,0.9259223361722495
0.1128388899415964,0.1863339596856902,-0.5415082648404135,2,-0.3622302488188716
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
1.0676294971397202,0.1863339596856902,0.1642489523686563,3,0.5285823668284034
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
1.0676294971397202,-0.5156090391302657,0.1642489523686563,2,-0.13431845811088117
-0.8419517172565273,0.1863339596856902,1.575763386786796,3,0.45013218902659613
-0.8419517172565273,1.590219957317602,0.8700061695777261,5,1.5888231611115338
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,3,-0.07039873143993888
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
-0.8419517172565273,0.8882769585016462,1.575763386786796,4,1.1130330139658808
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,3,0.15593703525459607
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
1.0676294971397202,0.1863339596856902,-0.5415082648404135,2,-0.1358944821243367
0.1128388899415964,-0.5156090391302657,0.1642489523686563,3,0.11671194635369242
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
-0.8419517172565273,-1.2175520379462217,-1.953022699258553,0,-2.2885890209792388
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,2,-0.3214291359045126
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
-0.8419517172565273,0.8882769585016462,0.8700061695777261,4,0.9259223361722495
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
-1.796742324454651,-1.9194950367621777,0.8700061695777261,4,-0.04255204564298934
-0.8419517172565273,0.8882769585016462,0.1642489523686563,4,0.738811658378618
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
-0.8419517172565273,0.8882769585016462,1.575763386786796,4,1.1130330139658808
0.1128388899415964,-0.5156090391302657,0.1642489523686563,3,0.11671194635369242
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
-1.796742324454651,-0.5156090391302657,0.8700061695777261,3,-0.14884890924174618
-0.8419517172565273,0.8882769585016462,1.575763386786796,5,1.5903991851249897
0.1128388899415964,0.1863339596856902,-0.5415082648404135,3,0.1151359223402369
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
1.0676294971397202,0.1863339596856902,0.1642489523686563,3,0.5285823668284034
-0.8419517172565273,0.8882769585016462,1.575763386786796,4,1.1130330139658808
-0.8419517172565273,0.8882769585016462,-1.2472654820494833,1,-1.0675082106859706
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,3,-0.07039873143993888
-1.796742324454651,-1.2175520379462217,-1.953022699258553,5,-0.12809393187823034
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,2,-0.3214291359045126
-1.796742324454651,-1.9194950367621777,-1.953022699258553,4,-0.7909947568175151
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
-0.8419517172565273,1.590219957317602,0.8700061695777261,4,1.1114569899524254
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
1.0676294971397202,-0.5156090391302657,0.1642489523686563,2,-0.13431845811088117
-0.8419517172565273,1.590219957317602,-0.5415082648404135,3,0.25986946320605375
-0.8419517172565273,0.8882769585016462,1.575763386786796,4,1.1130330139658808
-0.8419517172565273,0.8882769585016462,0.8700061695777261,5,1.403288507331358
-0.8419517172565273,1.590219957317602,1.575763386786796,5,1.7759338389051655
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,3,-0.07039873143993888
-0.8419517172565273,1.590219957317602,-1.953022699258553,0,-1.5464504058585349
-0.8419517172565273,1.590219957317602,0.8700061695777261,5,1.5888231611115338
-0.8419517172565273,0.8882769585016462,0.8700061695777261,5,1.403288507331358
-0.8419517172565273,1.590219957317602,1.575763386786796,5,1.7759338389051655
-0.8419517172565273,0.8882769585016462,0.8700061695777261,4,0.9259223361722495
-0.8419517172565273,0.8882769585016462,-1.2472654820494833,1,-1.0675082106859706
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,2,-0.3214291359045126
-0.8419517172565273,-0.5156090391302657,-0.5415082648404135,3,-0.29673449813447383
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,3,-0.07039873143993888
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
-0.8419517172565273,0.8882769585016462,0.8700061695777261,4,0.9259223361722495
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,3,0.15593703525459607
0.1128388899415964,0.1863339596856902,0.1642489523686563,3,0.30224660013386845
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
-1.796742324454651,-0.5156090391302657,0.8700061695777261,3,-0.14884890924174618
-0.8419517172565273,-1.2175520379462217,-1.953022699258553,4,-0.37912433634280407
1.0676294971397202,0.1863339596856902,0.1642489523686563,3,0.5285823668284034
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,2,-0.5477649025990475
-0.8419517172565273,0.8882769585016462,0.8700061695777261,5,1.403288507331358
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,3,-0.07039873143993888
-0.8419517172565273,-1.9194950367621777,0.8700061695777261,5,0.6611498922106542
0.1128388899415964,0.1863339596856902,-0.5415082648404135,2,-0.3622302488188716
0.1128388899415964,0.1863339596856902,0.1642489523686563,2,-0.1751195710252402
0.1128388899415964,0.1863339596856902,-0.5415082648404135,2,-0.3622302488188716
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
0.1128388899415964,-0.5156090391302657,0.1642489523686563,3,0.11671194635369242
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
-0.8419517172565273,1.590219957317602,1.575763386786796,5,1.7759338389051655
-0.8419517172565273,1.590219957317602,1.575763386786796,5,1.7759338389051655
1.0676294971397202,0.1863339596856902,0.1642489523686563,3,0.5285823668284034
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,3,0.15593703525459607
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
0.1128388899415964,0.1863339596856902,-0.5415082648404135,2,-0.3622302488188716
-1.796742324454651,-1.9194950367621777,0.1642489523686563,0,-2.1391274080730556
1.0676294971397202,0.1863339596856902,-0.5415082648404135,2,-0.1358944821243367
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,3,0.15593703525459607
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
-0.8419517172565273,0.8882769585016462,0.8700061695777261,5,1.403288507331358
-0.8419517172565273,1.590219957317602,0.8700061695777261,5,1.5888231611115338
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
-0.8419517172565273,1.590219957317602,0.8700061695777261,4,1.1114569899524254
1.0676294971397202,0.1863339596856902,0.1642489523686563,2,0.051216195669294744
-0.8419517172565273,-1.9194950367621777,-1.2472654820494833,0,-2.287012996965783
1.0676294971397202,0.1863339596856902,0.1642489523686563,3,0.5285823668284034
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
-1.796742324454651,-1.9194950367621777,-0.5415082648404135,3,-0.8941395723893608
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
1.0676294971397202,0.1863339596856902,-0.5415082648404135,2,-0.1358944821243367
-1.796742324454651,-0.5156090391302657,-1.953022699258553,3,-0.8972916204162716
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,3,0.15593703525459607
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
1.0676294971397202,0.1863339596856902,0.1642489523686563,3,0.5285823668284034
1.0676294971397202,-0.5156090391302657,0.1642489523686563,3,0.3430477130482276
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,3,-0.07039873143993888
1.0676294971397202,0.1863339596856902,0.1642489523686563,2,0.051216195669294744
-0.8419517172565273,0.8882769585016462,1.575763386786796,5,1.5903991851249897
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
0.1128388899415964,-0.5156090391302657,0.1642489523686563,2,-0.36065422480541626
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
-0.8419517172565273,1.590219957317602,0.8700061695777261,4,1.1114569899524254
-0.8419517172565273,0.8882769585016462,0.8700061695777261,4,0.9259223361722495
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
-1.796742324454651,-1.2175520379462217,-0.5415082648404135,5,0.2461274237090325
-0.8419517172565273,0.8882769585016462,1.575763386786796,4,1.1130330139658808
-0.8419517172565273,0.8882769585016462,1.575763386786796,5,1.5903991851249897
-1.796742324454651,-0.5156090391302657,-0.5415082648404135,1,-1.477802607147226
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,2,-0.3214291359045126
-0.8419517172565273,0.8882769585016462,0.8700061695777261,4,0.9259223361722495
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
-0.8419517172565273,0.8882769585016462,1.575763386786796,5,1.5903991851249897
-0.8419517172565273,1.590219957317602,0.8700061695777261,4,1.1114569899524254
-0.8419517172565273,0.1863339596856902,-1.953022699258553,2,-0.9627873711006695
-0.8419517172565273,1.590219957317602,1.575763386786796,5,1.7759338389051655
-1.796742324454651,-1.2175520379462217,0.8700061695777261,3,-0.33438356302192196
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
-0.8419517172565273,1.590219957317602,1.575763386786796,5,1.7759338389051655
-0.8419517172565273,0.8882769585016462,1.575763386786796,4,1.1130330139658808
-0.8419517172565273,-1.2175520379462217,1.575763386786796,3,0.07906288146624428
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
-1.796742324454651,-1.9194950367621777,0.8700061695777261,3,-0.519918216802098
-0.8419517172565273,0.8882769585016462,0.8700061695777261,5,1.403288507331358
-1.796742324454651,0.1863339596856902,1.575763386786796,3,0.22379642233206115
-0.8419517172565273,-1.9194950367621777,0.8700061695777261,5,0.6611498922106542
1.0676294971397202,0.1863339596856902,-0.5415082648404135,3,0.3414716890347721
0.1128388899415964,0.1863339596856902,0.1642489523686563,2,-0.1751195710252402
-0.8419517172565273,-1.9194950367621777,-1.953022699258553,4,-0.5646589901229798
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
0.1128388899415964,0.1863339596856902,0.1642489523686563,3,0.30224660013386845
-1.796742324454651,-1.2175520379462217,-1.2472654820494833,5,0.059016745915401216
-0.8419517172565273,1.590219957317602,0.8700061695777261,5,1.5888231611115338
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
-0.8419517172565273,-1.9194950367621777,-0.5415082648404135,1,-1.6225361480130431
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
0.1128388899415964,-0.5156090391302657,0.1642489523686563,3,0.11671194635369242
-0.8419517172565273,0.8882769585016462,0.8700061695777261,5,1.403288507331358
1.0676294971397202,0.1863339596856902,-0.5415082648404135,3,0.3414716890347721
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,3,0.15593703525459607
-0.8419517172565273,-0.5156090391302657,0.1642489523686563,3,-0.10962382034084253
-1.796742324454651,0.8882769585016462,0.8700061695777261,2,-0.2551457728405029
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
-0.8419517172565273,0.8882769585016462,1.575763386786796,4,1.1130330139658808
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
1.0676294971397202,-1.2175520379462217,-0.5415082648404135,1,-0.9843299608437972
0.1128388899415964,-0.5156090391302657,0.1642489523686563,3,0.11671194635369242
-0.8419517172565273,0.8882769585016462,-1.953022699258553,2,-0.7772527173204935
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
-0.8419517172565273,1.590219957317602,1.575763386786796,5,1.7759338389051655
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
-0.8419517172565273,-0.5156090391302657,-1.953022699258553,0,-2.1030543671990625
0.1128388899415964,0.1863339596856902,0.1642489523686563,3,0.30224660013386845
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
1.0676294971397202,-1.2175520379462217,-1.2472654820494833,1,-1.1714406386374285
-0.8419517172565273,1.590219957317602,1.575763386786796,5,1.7759338389051655
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,2,-0.5477649025990475
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,3,-0.07039873143993888
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,1,-0.7987953070636212
0.1128388899415964,-0.5156090391302657,-0.5415082648404135,2,-0.5477649025990475
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
1.0676294971397202,0.1863339596856902,0.1642489523686563,2,0.051216195669294744
-0.8419517172565273,-0.5156090391302657,-0.5415082648404135,1,-1.2514668404526912
1.0676294971397202,-0.5156090391302657,-1.2472654820494833,1,-0.9859059848572526
-1.796742324454651,1.590219957317602,0.8700061695777261,0,-1.0243434613785443
-0.8419517172565273,1.590219957317602,0.8700061695777261,5,1.5888231611115338
1.0676294971397202,0.1863339596856902,0.1642489523686563,2,0.051216195669294744
-0.8419517172565273,0.8882769585016462,0.8700061695777261,4,0.9259223361722495
-0.8419517172565273,1.590219957317602,0.8700061695777261,4,1.1114569899524254
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
-0.8419517172565273,0.8882769585016462,1.575763386786796,4,1.1130330139658808
-0.8419517172565273,1.590219957317602,0.8700061695777261,4,1.1114569899524254
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
-0.8419517172565273,0.8882769585016462,1.575763386786796,5,1.5903991851249897
-0.8419517172565273,1.590219957317602,1.575763386786796,4,1.298567667746057
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,2,-0.3214291359045126
1.0676294971397202,-0.5156090391302657,-0.5415082648404135,3,0.15593703525459607
